#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,4,3,1,0,10:5,5,10
2,VfL Wolfsburg,WOB,4,3,0,1,7:3,4,9
3,Bayer Leverkusen,B04,4,2,1,1,8:6,2,7
4,1. FSV Mainz 05,M05,4,2,1,1,7:6,1,7
5,Bayern München,FCB,4,2,1,1,5:5,0,7
6,Werder Bremen,SVW,4,2,0,2,7:5,2,6
7,VfL Bochum,BOC,4,1,3,0,8:7,1,6
8,SC Freiburg,SCF,4,1,3,0,4:3,1,6
9,1. FC Nürnberg,FCN,4,1,2,1,7:6,1,5
10,Bor. Mönchengladbach,BMG,4,1,2,1,6:5,1,5
11,Borussia Dortmund,BVB,4,1,2,1,7:7,0,5
12,Hertha BSC,BSC,4,0,4,0,4:4,0,4
13,Arminia Bielefeld,DSC,4,1,1,2,2:3,-1,4
14,FC Hansa Rostock,ROS,4,1,1,2,4:7,-3,4
15,1. FC Kaiserslautern,FCK,4,1,0,3,7:10,-3,3
16,Hamburger SV,HSV,4,1,0,3,5:9,-4,3
17,FC Schalke 04,S04,4,1,0,3,2:7,-5,3
18,Hannover 96,H96,4,0,2,2,4:6,-2,2
