#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,10,3,3,31:18,13,33
2,FC Schalke 04,S04,16,11,0,5,25:20,5,33
3,VfB Stuttgart,VFB,16,9,3,4,30:17,13,30
4,Hannover 96,H96,16,8,4,4,24:15,9,28
5,Werder Bremen,SVW,16,8,3,5,35:18,17,27
6,VfL Wolfsburg,WOB,16,9,0,7,27:26,1,27
7,Hertha BSC,BSC,16,6,7,3,27:15,12,25
8,Bayer Leverkusen,B04,16,7,4,5,27:24,3,25
9,Arminia Bielefeld,DSC,16,7,3,6,19:18,1,24
10,Hamburger SV,HSV,16,7,1,8,28:24,4,22
11,1. FSV Mainz 05,M05,16,6,4,6,24:26,-2,22
12,1. FC Kaiserslautern,FCK,16,6,2,8,21:25,-4,20
13,1. FC Nürnberg,FCN,16,4,6,6,27:26,1,18
14,Borussia Dortmund,BVB,16,4,5,7,16:21,-5,17
15,Bor. Mönchengladbach,BMG,16,4,4,8,19:29,-10,16
16,VfL Bochum,BOC,16,3,5,8,22:33,-11,14
17,FC Hansa Rostock,ROS,16,2,4,10,12:35,-23,10
18,SC Freiburg,SCF,16,2,4,10,13:37,-24,10
