#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,33,23,5,5,72:32,40,74
2,FC Schalke 04,S04,33,19,3,11,53:44,9,60
3,VfB Stuttgart,VFB,33,17,7,9,53:37,16,58
4,Hertha BSC,BSC,33,15,12,6,59:31,28,57
5,Werder Bremen,SVW,33,17,5,11,66:36,30,56
6,Bayer Leverkusen,B04,33,15,9,9,60:43,17,54
7,Borussia Dortmund,BVB,33,14,10,9,45:43,2,52
8,Hamburger SV,HSV,33,16,3,14,55:49,6,51
9,VfL Wolfsburg,WOB,33,14,3,16,47:50,-3,45
10,Hannover 96,H96,33,13,5,15,34:36,-2,44
11,1. FC Kaiserslautern,FCK,33,12,6,15,42:50,-8,42
12,1. FSV Mainz 05,M05,33,11,7,15,48:54,-6,40
13,Arminia Bielefeld,DSC,33,11,7,15,36:47,-11,40
14,1. FC Nürnberg,FCN,33,10,8,15,54:61,-7,38
15,Bor. Mönchengladbach,BMG,33,8,12,13,34:46,-12,36
16,VfL Bochum,BOC,33,8,8,17,46:68,-22,32
17,FC Hansa Rostock,ROS,33,7,9,17,30:63,-33,30
18,SC Freiburg,SCF,33,3,9,21,28:72,-44,18
