#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,10,2,3,29:16,13,32
2,FC Schalke 04,S04,15,10,0,5,24:20,4,30
3,VfB Stuttgart,VFB,15,8,3,4,25:15,10,27
4,VfL Wolfsburg,WOB,15,9,0,6,26:24,2,27
5,Hannover 96,H96,15,7,4,4,22:15,7,25
6,Werder Bremen,SVW,15,7,3,5,29:18,11,24
7,Arminia Bielefeld,DSC,15,7,2,6,18:17,1,23
8,Hamburger SV,HSV,15,7,1,7,28:22,6,22
9,Hertha BSC,BSC,15,5,7,3,21:15,6,22
10,Bayer Leverkusen,B04,15,6,4,5,25:23,2,22
11,1. FSV Mainz 05,M05,15,6,4,5,24:24,0,22
12,1. FC Nürnberg,FCN,15,4,5,6,25:24,1,17
13,Borussia Dortmund,BVB,15,4,5,6,16:20,-4,17
14,1. FC Kaiserslautern,FCK,15,5,2,8,19:25,-6,17
15,Bor. Mönchengladbach,BMG,15,4,4,7,19:23,-4,16
16,VfL Bochum,BOC,15,3,5,7,20:28,-8,14
17,SC Freiburg,SCF,15,2,4,9,13:31,-18,10
18,FC Hansa Rostock,ROS,15,2,3,10,11:34,-23,9
