#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,22,13,5,4,44:23,21,44
2,FC Schalke 04,S04,22,14,2,6,36:27,9,44
3,Werder Bremen,SVW,22,12,4,6,49:26,23,40
4,Bayer Leverkusen,B04,22,11,5,6,41:29,12,38
5,VfB Stuttgart,VFB,22,11,5,6,40:28,12,38
6,Hamburger SV,HSV,22,12,1,9,39:32,7,37
7,Hertha BSC,BSC,22,9,9,4,35:19,16,36
8,VfL Wolfsburg,WOB,22,11,0,11,39:35,4,33
9,Hannover 96,H96,22,9,5,8,27:26,1,32
10,1. FC Kaiserslautern,FCK,22,9,4,9,31:31,0,31
11,Arminia Bielefeld,DSC,22,8,5,9,23:27,-4,29
12,Borussia Dortmund,BVB,22,7,7,8,24:30,-6,28
13,1. FC Nürnberg,FCN,22,6,6,10,37:40,-3,24
14,Bor. Mönchengladbach,BMG,22,6,6,10,26:38,-12,24
15,1. FSV Mainz 05,M05,22,6,5,11,27:37,-10,23
16,VfL Bochum,BOC,22,4,7,11,29:44,-15,19
17,SC Freiburg,SCF,22,3,7,12,18:44,-26,16
18,FC Hansa Rostock,ROS,22,2,7,13,18:47,-29,13
