#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,27,17,5,5,52:25,27,56
2,FC Schalke 04,S04,27,18,2,7,45:30,15,56
3,VfB Stuttgart,VFB,27,15,6,6,48:31,17,51
4,Werder Bremen,SVW,27,14,5,8,56:30,26,47
5,Hertha BSC,BSC,27,11,11,5,47:26,21,44
6,Hamburger SV,HSV,27,14,2,11,48:43,5,44
7,Bayer Leverkusen,B04,27,12,7,8,47:35,12,43
8,Hannover 96,H96,27,11,5,11,31:30,1,38
9,Borussia Dortmund,BVB,27,10,8,9,34:37,-3,38
10,VfL Wolfsburg,WOB,27,12,1,14,41:44,-3,37
11,1. FC Kaiserslautern,FCK,27,10,6,11,33:36,-3,36
12,Arminia Bielefeld,DSC,27,10,5,12,31:37,-6,35
13,1. FSV Mainz 05,M05,27,8,6,13,34:43,-9,30
14,Bor. Mönchengladbach,BMG,27,7,8,12,30:43,-13,29
15,1. FC Nürnberg,FCN,27,7,7,13,45:53,-8,28
16,VfL Bochum,BOC,27,5,8,14,37:56,-19,23
17,FC Hansa Rostock,ROS,27,5,8,14,25:51,-26,23
18,SC Freiburg,SCF,27,3,8,16,21:55,-34,17
