#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,3,2,1,0,8:4,4,7
2,VfB Stuttgart,VFB,3,2,1,0,8:5,3,7
3,Werder Bremen,SVW,3,2,0,1,6:2,4,6
4,VfL Wolfsburg,WOB,3,2,0,1,4:3,1,6
5,VfL Bochum,BOC,3,1,2,0,6:5,1,5
6,SC Freiburg,SCF,3,1,2,0,2:1,1,5
7,1. FC Nürnberg,FCN,3,1,1,1,7:6,1,4
8,Borussia Dortmund,BVB,3,1,1,1,5:5,0,4
9,Arminia Bielefeld,DSC,3,1,1,1,2:2,0,4
10,1. FSV Mainz 05,M05,3,1,1,1,5:6,-1,4
11,Bayern München,FCB,3,1,1,1,4:5,-1,4
12,FC Hansa Rostock,ROS,3,1,1,1,2:4,-2,4
13,Hertha BSC,BSC,3,0,3,0,4:4,0,3
14,Hamburger SV,HSV,3,1,0,2,5:7,-2,3
15,FC Schalke 04,S04,3,1,0,2,2:4,-2,3
16,Bor. Mönchengladbach,BMG,3,0,2,1,3:4,-1,2
17,Hannover 96,H96,3,0,1,2,2:4,-2,1
18,1. FC Kaiserslautern,FCK,3,0,0,3,4:8,-4,0
