#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,9,7,0,2,16:9,7,21
2,VfB Stuttgart,VFB,9,6,2,1,17:7,10,20
3,Bayern München,FCB,9,5,2,2,14:10,4,17
4,Werder Bremen,SVW,9,5,0,4,20:11,9,15
5,1. FSV Mainz 05,M05,9,4,3,2,14:12,2,15
6,FC Schalke 04,S04,9,5,0,4,11:13,-2,15
7,Hannover 96,H96,9,4,2,3,13:10,3,14
8,Arminia Bielefeld,DSC,9,4,2,3,8:7,1,14
9,Bayer Leverkusen,B04,9,3,3,3,14:14,0,12
10,Hertha BSC,BSC,9,2,5,2,10:8,2,11
11,1. FC Nürnberg,FCN,9,2,4,3,16:16,0,10
12,SC Freiburg,SCF,9,2,4,3,9:12,-3,10
13,Bor. Mönchengladbach,BMG,9,2,3,4,13:14,-1,9
14,Hamburger SV,HSV,9,3,0,6,10:17,-7,9
15,Borussia Dortmund,BVB,9,1,5,3,12:16,-4,8
16,FC Hansa Rostock,ROS,9,2,2,5,9:16,-7,8
17,VfL Bochum,BOC,9,1,4,4,12:19,-7,7
18,1. FC Kaiserslautern,FCK,9,2,1,6,10:17,-7,7
