#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,24,13,5,6,41:29,12,44
2,Bayern München,FCB,24,13,4,7,47:28,19,43
3,FC Schalke 04,S04,24,12,5,7,43:26,17,41
4,Bayer Leverkusen,B04,24,12,4,8,40:29,11,40
5,Hertha BSC,BSC,24,13,1,10,46:41,5,40
6,1. FC Kaiserslautern,FCK,24,12,4,8,34:30,4,40
7,Werder Bremen,SVW,24,10,7,7,35:33,2,37
8,SC Freiburg,SCF,24,9,7,8,31:27,4,34
9,TSV 1860 München,M60,24,9,7,8,31:37,-6,34
10,1. FC Köln,KOE,24,9,6,9,41:37,4,33
11,VfL Wolfsburg,WOB,24,8,8,8,43:33,10,32
12,FC Hansa Rostock,ROS,24,9,4,11,25:36,-11,31
13,Hamburger SV,HSV,24,9,3,12,46:45,1,30
14,SpVgg Unterhaching,UNT,24,7,6,11,24:38,-14,27
15,Eintracht Frankfurt,SGE,24,8,3,13,30:46,-16,27
16,Energie Cottbus,FCE,24,8,2,14,29:41,-12,26
17,VfB Stuttgart,VFB,24,6,7,11,33:38,-5,25
18,VfL Bochum,BOC,24,5,5,14,20:45,-25,20
