#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,SC Freiburg,SCF,1,1,0,0,4:0,4,3
2,Bayern München,FCB,1,1,0,0,4:1,3,3
3,Eintracht Frankfurt,SGE,1,1,0,0,3:0,3,3
4,Werder Bremen,SVW,1,1,0,0,3:1,2,3
5,Bayer Leverkusen,B04,1,1,0,0,2:0,2,3
6,FC Schalke 04,S04,1,1,0,0,2:1,1,3
7,Borussia Dortmund,BVB,1,1,0,0,1:0,1,3
7,VfL Bochum,BOC,1,1,0,0,1:0,1,3
9,Hamburger SV,HSV,1,0,1,0,2:2,0,1
9,TSV 1860 München,M60,1,0,1,0,2:2,0,1
11,1. FC Köln,KOE,1,0,0,1,1:2,-1,0
12,1. FC Kaiserslautern,FCK,1,0,0,1,0:1,-1,0
12,FC Hansa Rostock,ROS,1,0,0,1,0:1,-1,0
14,Energie Cottbus,FCE,1,0,0,1,1:3,-2,0
15,VfL Wolfsburg,WOB,1,0,0,1,0:2,-2,0
16,Hertha BSC,BSC,1,0,0,1,1:4,-3,0
17,SpVgg Unterhaching,UNT,1,0,0,1,0:3,-3,0
18,VfB Stuttgart,VFB,1,0,0,1,0:4,-4,0
