#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,27,15,4,8,53:31,22,49
2,Borussia Dortmund,BVB,27,14,6,7,48:35,13,48
3,FC Schalke 04,S04,27,13,7,7,46:26,20,46
4,Bayer Leverkusen,B04,27,14,4,9,46:33,13,46
5,Hertha BSC,BSC,27,15,1,11,50:44,6,46
6,1. FC Kaiserslautern,FCK,27,14,4,9,40:37,3,46
7,1. FC Köln,KOE,27,11,7,9,47:39,8,40
8,Werder Bremen,SVW,27,11,7,9,39:40,-1,40
9,VfL Wolfsburg,WOB,27,10,9,8,51:35,16,39
10,SC Freiburg,SCF,27,10,9,8,38:31,7,39
11,FC Hansa Rostock,ROS,27,10,4,13,28:39,-11,34
12,TSV 1860 München,M60,27,9,7,11,33:45,-12,34
13,Hamburger SV,HSV,27,9,6,12,50:49,1,33
14,Energie Cottbus,FCE,27,9,2,16,32:44,-12,29
15,Eintracht Frankfurt,SGE,27,8,5,14,33:52,-19,29
16,SpVgg Unterhaching,UNT,27,7,8,12,26:45,-19,29
17,VfB Stuttgart,VFB,27,6,9,12,35:43,-8,27
18,VfL Bochum,BOC,27,6,5,16,23:50,-27,23
