#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,0,1,14:5,9,12
2,Borussia Dortmund,BVB,5,4,0,1,12:7,5,12
3,FC Schalke 04,S04,5,3,2,0,11:3,8,11
4,SC Freiburg,SCF,5,2,3,0,9:2,7,9
5,Hertha BSC,BSC,5,3,0,2,12:6,6,9
6,Eintracht Frankfurt,SGE,5,3,0,2,9:6,3,9
7,TSV 1860 München,M60,5,2,2,1,8:7,1,8
8,Hamburger SV,HSV,5,2,1,2,10:10,0,7
9,Bayer Leverkusen,B04,5,2,1,2,6:7,-1,7
10,1. FC Kaiserslautern,FCK,5,2,1,2,4:6,-2,7
11,VfL Wolfsburg,WOB,5,2,0,3,8:8,0,6
12,VfB Stuttgart,VFB,5,2,0,3,6:9,-3,6
13,VfL Bochum,BOC,5,2,0,3,3:12,-9,6
14,1. FC Köln,KOE,5,1,2,2,7:7,0,5
15,Werder Bremen,SVW,5,1,1,3,7:8,-1,4
16,FC Hansa Rostock,ROS,5,1,1,3,2:10,-8,4
17,Energie Cottbus,FCE,5,1,0,4,5:14,-9,3
18,SpVgg Unterhaching,UNT,5,0,2,3,2:8,-6,2
