#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,32,17,8,7,60:31,29,59
2,Bayern München,FCB,32,18,5,9,59:35,24,59
3,Borussia Dortmund,BVB,32,15,9,8,55:38,17,54
4,Bayer Leverkusen,B04,32,16,5,11,52:39,13,53
5,Hertha BSC,BSC,32,17,1,14,56:51,5,52
6,1. FC Kaiserslautern,FCK,32,15,5,12,48:51,-3,50
7,SC Freiburg,SCF,32,13,10,9,47:35,12,49
8,Werder Bremen,SVW,32,13,8,11,47:47,0,47
9,1. FC Köln,KOE,32,12,9,11,55:46,9,45
10,VfL Wolfsburg,WOB,32,11,11,10,56:41,15,44
11,TSV 1860 München,M60,32,12,7,13,43:54,-11,43
12,FC Hansa Rostock,ROS,32,12,6,14,34:44,-10,42
13,Hamburger SV,HSV,32,10,10,12,55:53,2,40
14,VfB Stuttgart,VFB,32,8,11,13,40:47,-7,35
15,SpVgg Unterhaching,UNT,32,8,11,13,31:50,-19,35
16,Energie Cottbus,FCE,32,10,3,19,33:50,-17,33
17,Eintracht Frankfurt,SGE,32,9,5,18,39:64,-25,32
18,VfL Bochum,BOC,32,7,6,19,29:63,-34,27
