#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,3,1,2,9:9,0,10
2,Werder Bremen,SVW,5,3,0,2,12:7,5,9
3,Arminia Bielefeld,DSC,6,3,0,3,8:7,1,9
4,VfL Wolfsburg,WOB,5,3,0,2,6:8,-2,9
5,Hertha BSC,BSC,6,2,2,2,7:5,2,8
6,FC Hansa Rostock,ROS,5,2,2,1,6:5,1,8
7,1. FC Nürnberg,FCN,6,2,2,2,13:13,0,8
8,VfB Stuttgart,VFB,6,2,2,2,8:8,0,8
9,Borussia Dortmund,BVB,5,2,2,1,7:7,0,8
10,Hannover 96,H96,5,2,1,2,7:7,0,7
11,FC Schalke 04,S04,5,2,0,3,3:5,-2,6
12,1. FSV Mainz 05,M05,6,1,2,3,10:13,-3,5
13,VfL Bochum,BOC,6,1,2,3,7:13,-6,5
14,Hamburger SV,HSV,6,1,1,4,5:10,-5,4
15,SC Freiburg,SCF,5,1,1,3,4:12,-8,4
16,1. FC Kaiserslautern,FCK,5,1,0,4,6:11,-5,3
17,Bor. Mönchengladbach,BMG,5,0,2,3,4:9,-5,2
18,Bayer Leverkusen,B04,6,0,2,4,3:11,-8,2
