#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,9,5,2,2,14:8,6,17
2,FC Schalke 04,S04,8,5,0,3,9:6,3,15
3,Bayern München,FCB,8,4,2,2,14:12,2,14
4,Werder Bremen,SVW,8,4,1,3,20:10,10,13
5,Hamburger SV,HSV,9,4,1,4,16:12,4,13
6,Arminia Bielefeld,DSC,9,4,0,5,12:16,-4,12
7,Hannover 96,H96,8,3,2,3,10:11,-1,11
8,1. FC Nürnberg,FCN,9,3,2,4,16:18,-2,11
9,VfB Stuttgart,VFB,9,2,4,3,10:13,-3,10
10,FC Hansa Rostock,ROS,8,2,4,2,8:11,-3,10
11,Borussia Dortmund,BVB,9,2,3,4,8:12,-4,9
12,VfL Wolfsburg,WOB,8,3,0,5,8:17,-9,9
13,Bayer Leverkusen,B04,9,1,4,4,8:14,-6,7
14,1. FC Kaiserslautern,FCK,8,1,2,5,9:16,-7,5
15,1. FSV Mainz 05,M05,9,1,2,6,12:21,-9,5
16,VfL Bochum,BOC,8,1,2,5,9:19,-10,5
17,SC Freiburg,SCF,9,1,2,6,6:22,-16,5
18,Bor. Mönchengladbach,BMG,8,0,3,5,5:17,-12,3
