#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,14,8,1,5,32:18,14,25
2,Hertha BSC,BSC,14,6,4,4,23:16,7,22
3,FC Schalke 04,S04,14,7,1,6,17:16,1,22
4,Borussia Dortmund,BVB,15,6,4,5,19:23,-4,22
5,Bayern München,FCB,13,6,3,4,19:16,3,21
6,Hamburger SV,HSV,14,6,2,6,25:24,1,20
7,VfB Stuttgart,VFB,14,5,5,4,19:19,0,20
8,Hannover 96,H96,14,5,3,6,13:14,-1,18
9,1. FC Nürnberg,FCN,14,5,2,7,26:31,-5,17
10,Arminia Bielefeld,DSC,14,4,2,8,14:23,-9,14
11,Bayer Leverkusen,B04,14,3,4,7,15:20,-5,13
12,1. FC Kaiserslautern,FCK,14,3,4,7,17:23,-6,13
13,FC Hansa Rostock,ROS,14,3,4,7,13:26,-13,13
14,VfL Wolfsburg,WOB,14,4,1,9,11:27,-16,13
15,1. FSV Mainz 05,M05,14,1,3,10,13:30,-17,6
16,VfL Bochum,BOC,13,1,3,9,12:33,-21,6
17,SC Freiburg,SCF,15,1,3,11,10:37,-27,6
18,Bor. Mönchengladbach,BMG,14,0,5,9,8:25,-17,5
