#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,13,9,3,1,32:13,19,30
2,VfB Stuttgart,VFB,13,7,3,3,20:7,13,24
3,Bayern München,FCB,14,6,5,3,24:14,10,23
4,Bayer Leverkusen,B04,14,5,6,3,20:16,4,21
5,FC Schalke 04,S04,13,6,3,4,18:18,0,21
6,VfL Bochum,BOC,14,3,5,6,22:28,-6,14
7,Hannover 96,H96,14,4,2,8,20:30,-10,14
8,TSV 1860 München,M60,13,3,4,6,15:19,-4,13
9,FC Hansa Rostock,ROS,14,2,7,5,18:25,-7,13
10,Hertha BSC,BSC,14,3,4,7,14:30,-16,13
11,Borussia Dortmund,BVB,13,3,3,7,15:22,-7,12
12,Eintracht Frankfurt,SGE,13,3,1,9,9:20,-11,10
13,1. FC Kaiserslautern,FCK,14,3,1,10,13:30,-17,10
14,Hamburger SV,HSV,14,2,3,9,12:31,-19,9
15,Bor. Mönchengladbach,BMG,14,2,2,10,14:27,-13,8
16,SC Freiburg,SCF,13,0,5,8,10:30,-20,5
17,VfL Wolfsburg,WOB,13,1,1,11,14:32,-18,4
18,1. FC Köln,KOE,13,0,3,10,7:24,-17,3
