#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,4,3,1,0,6:0,6,10
2,Werder Bremen,SVW,4,3,0,1,9:3,6,9
3,Bayern München,FCB,4,2,1,1,9:7,2,7
4,Bayer Leverkusen,B04,4,2,1,1,6:5,1,7
5,1. FC Kaiserslautern,FCK,3,2,0,1,5:4,1,6
6,Hannover 96,H96,4,2,0,2,6:7,-1,6
7,VfL Bochum,BOC,4,1,1,2,6:7,-1,4
8,Eintracht Frankfurt,SGE,4,1,1,2,4:7,-3,4
9,Hertha BSC,BSC,3,0,3,0,2:2,0,3
10,TSV 1860 München,M60,3,1,0,2,3:5,-2,3
11,VfL Wolfsburg,WOB,3,1,0,2,3:7,-4,3
12,FC Hansa Rostock,ROS,3,0,2,1,6:7,-1,2
13,SC Freiburg,SCF,4,0,2,2,3:7,-4,2
14,Hamburger SV,HSV,4,0,2,2,3:8,-5,2
15,Borussia Dortmund,BVB,3,0,1,2,2:4,-2,1
16,FC Schalke 04,S04,3,0,1,2,3:7,-4,1
17,Bor. Mönchengladbach,BMG,3,0,1,2,2:7,-5,1
18,1. FC Köln,KOE,3,0,0,3,2:5,-3,0
