#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,3,2,1,0,3:0,3,7
2,Werder Bremen,SVW,3,2,0,1,5:2,3,6
3,Hannover 96,H96,3,2,0,1,6:6,0,6
4,Bayern München,FCB,3,1,1,1,7:6,1,4
5,Bayer Leverkusen,B04,2,1,0,1,2:2,0,3
6,VfL Bochum,BOC,3,1,0,2,4:5,-1,3
7,1. FC Kaiserslautern,FCK,2,1,0,1,2:3,-1,3
7,TSV 1860 München,M60,2,1,0,1,2:3,-1,3
9,Eintracht Frankfurt,SGE,3,1,0,2,3:6,-3,3
10,FC Hansa Rostock,ROS,2,0,2,0,5:5,0,2
11,Hertha BSC,BSC,2,0,2,0,0:0,0,2
12,SC Freiburg,SCF,3,0,2,1,3:6,-3,2
13,Borussia Dortmund,BVB,2,0,1,1,2:3,-1,1
14,Bor. Mönchengladbach,BMG,2,0,1,1,2:5,-3,1
14,FC Schalke 04,S04,2,0,1,1,2:5,-3,1
16,Hamburger SV,HSV,3,0,1,2,2:7,-5,1
17,1. FC Köln,KOE,3,0,0,3,2:5,-3,0
18,VfL Wolfsburg,WOB,2,0,0,2,0:5,-5,0
