#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,8,3,1,18:8,10,27
2,FC Schalke 04,S04,12,8,2,2,22:10,12,26
3,Hertha BSC,BSC,12,8,2,2,25:15,10,26
4,Werder Bremen,SVW,13,8,1,4,26:15,11,25
5,1. FC Nürnberg,FCN,12,6,5,1,20:10,10,23
6,VfB Stuttgart,VFB,11,7,2,2,19:10,9,23
7,Arminia Bielefeld,DSC,13,5,4,4,20:17,3,19
8,Bayer Leverkusen,B04,12,5,3,4,21:16,5,18
9,VfL Wolfsburg,WOB,12,4,6,2,14:12,2,18
10,Borussia Dortmund,BVB,13,4,5,4,15:15,0,17
11,Energie Cottbus,FCE,12,4,4,4,16:14,2,16
12,Bor. Mönchengladbach,BMG,11,4,4,3,10:9,1,16
13,1. FSV Mainz 05,M05,12,4,4,4,14:20,-6,16
14,Alemannia Aachen,AAC,13,4,3,6,23:27,-4,15
15,Eintracht Frankfurt,SGE,12,3,5,4,14:22,-8,14
16,Hamburger SV,HSV,11,2,7,2,13:10,3,13
17,Hannover 96,H96,11,3,4,4,18:18,0,13
18,VfL Bochum,BOC,12,4,1,7,14:23,-9,13
