#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,1,1,0,0,3:0,3,3
2,Bayern München,FCB,1,1,0,0,2:0,2,3
2,Bor. Mönchengladbach,BMG,1,1,0,0,2:0,2,3
4,1. FSV Mainz 05,M05,1,1,0,0,2:1,1,3
5,FC Schalke 04,S04,1,0,1,0,1:1,0,1
5,Hamburger SV,HSV,1,0,1,0,1:1,0,1
7,VfL Wolfsburg,WOB,1,0,1,0,0:0,0,1
8,1. FC Nürnberg,FCN,0,0,0,0,0:0,0,0
8,Alemannia Aachen,AAC,0,0,0,0,0:0,0,0
8,Arminia Bielefeld,DSC,0,0,0,0,0:0,0,0
8,Borussia Dortmund,BVB,0,0,0,0,0:0,0,0
8,Eintracht Frankfurt,SGE,0,0,0,0,0:0,0,0
8,Energie Cottbus,FCE,0,0,0,0,0:0,0,0
8,Hertha BSC,BSC,0,0,0,0,0:0,0,0
8,VfL Bochum,BOC,0,0,0,0,0:0,0,0
8,Werder Bremen,SVW,0,0,0,0,0:0,0,0
17,Hannover 96,H96,1,0,0,1,2:4,-2,0
18,VfB Stuttgart,VFB,1,0,0,1,0:3,-3,0
