#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,1,1,0,0,4:0,4,3
2,Bayer Leverkusen,B04,1,1,0,0,3:0,3,3
3,Bayern München,FCB,1,1,0,0,2:0,2,3
3,Bor. Mönchengladbach,BMG,1,1,0,0,2:0,2,3
5,1. FSV Mainz 05,M05,1,1,0,0,2:1,1,3
5,Werder Bremen,SVW,1,1,0,0,2:1,1,3
7,1. FC Nürnberg,FCN,1,1,0,0,1:0,1,3
8,Energie Cottbus,FCE,1,0,1,0,2:2,0,1
9,Borussia Dortmund,BVB,1,0,1,0,1:1,0,1
9,FC Schalke 04,S04,1,0,1,0,1:1,0,1
9,Hamburger SV,HSV,1,0,1,0,1:1,0,1
12,Eintracht Frankfurt,SGE,1,0,1,0,0:0,0,1
12,VfL Wolfsburg,WOB,1,0,1,0,0:0,0,1
14,Arminia Bielefeld,DSC,1,0,0,1,2:3,-1,0
15,VfL Bochum,BOC,1,0,0,1,1:2,-1,0
16,Alemannia Aachen,AAC,1,0,0,1,0:1,-1,0
17,Hannover 96,H96,1,0,0,1,2:4,-2,0
18,VfB Stuttgart,VFB,1,0,0,1,0:3,-3,0
