#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,1,0,10:3,7,13
2,Arminia Bielefeld,DSC,5,4,0,1,13:6,7,12
3,Bor. Mönchengladbach,BMG,5,4,0,1,7:3,4,12
4,Hertha BSC,BSC,4,3,1,0,10:3,7,10
5,FC Schalke 04,S04,4,3,1,0,7:2,5,10
6,Werder Bremen,SVW,4,3,0,1,10:5,5,9
7,Energie Cottbus,FCE,5,2,2,1,9:6,3,8
8,Bayer Leverkusen,B04,4,2,1,1,8:4,4,7
9,VfB Stuttgart,VFB,5,2,1,2,8:7,1,7
10,1. FC Nürnberg,FCN,5,1,4,0,5:4,1,7
11,Eintracht Frankfurt,SGE,4,1,3,0,7:5,2,6
12,Alemannia Aachen,AAC,4,2,0,2,7:6,1,6
13,Borussia Dortmund,BVB,4,1,3,0,5:4,1,6
14,VfL Wolfsburg,WOB,4,1,2,1,3:3,0,5
15,1. FSV Mainz 05,M05,5,1,2,2,6:12,-6,5
16,Hamburger SV,HSV,5,0,4,1,4:5,-1,4
17,VfL Bochum,BOC,5,1,0,4,3:11,-8,3
18,Hannover 96,H96,4,0,2,2,4:9,-5,2
