#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,24,20,2,2,59:13,46,62
2,Borussia Dortmund,BVB,24,18,3,3,59:25,34,57
3,Hertha BSC,BSC,24,12,6,6,33:24,9,42
4,Bor. Mönchengladbach,BMG,24,12,3,9,49:40,9,39
5,1. FSV Mainz 05,M05,24,12,3,9,34:30,4,39
6,FC Schalke 04,S04,24,11,5,8,34:31,3,38
7,Bayer Leverkusen,B04,24,10,5,9,33:30,3,35
8,VfL Wolfsburg,WOB,24,9,7,8,36:31,5,34
9,FC Ingolstadt 04,FCI,24,8,7,9,18:25,-7,31
10,1. FC Köln,KOE,24,7,9,8,25:30,-5,30
11,Hamburger SV,HSV,24,7,7,10,28:34,-6,28
12,VfB Stuttgart,VFB,24,8,4,12,35:48,-13,28
13,FC Augsburg,FCA,24,6,7,11,27:35,-8,25
14,SV Darmstadt 98,D98,24,6,7,11,25:38,-13,25
15,Werder Bremen,SVW,24,6,6,12,31:47,-16,24
16,Eintracht Frankfurt,SGE,24,5,8,11,27:39,-12,23
17,1899 Hoffenheim,TSG,24,4,9,11,25:37,-12,21
18,Hannover 96,H96,24,5,2,17,21:42,-21,17
