#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,12,1,0,40:5,35,37
2,Borussia Dortmund,BVB,13,9,2,2,36:18,18,29
3,VfL Wolfsburg,WOB,13,7,3,3,23:15,8,24
4,Hertha BSC,BSC,13,7,2,4,18:15,3,23
5,Bor. Mönchengladbach,BMG,13,7,1,5,25:19,6,22
6,Bayer Leverkusen,B04,13,6,2,5,17:17,0,20
7,FC Schalke 04,S04,13,6,2,5,17:19,-2,20
8,FC Ingolstadt 04,FCI,13,5,4,4,10:10,0,19
9,1. FC Köln,KOE,13,5,4,4,15:18,-3,19
10,Hamburger SV,HSV,13,5,3,5,14:17,-3,18
11,1. FSV Mainz 05,M05,13,5,2,6,18:19,-1,17
12,Eintracht Frankfurt,SGE,13,3,5,5,17:20,-3,14
13,SV Darmstadt 98,D98,13,3,5,5,14:19,-5,14
14,Werder Bremen,SVW,13,4,1,8,13:25,-12,13
15,Hannover 96,H96,13,3,2,8,13:24,-11,11
16,VfB Stuttgart,VFB,13,3,1,9,17:31,-14,10
17,FC Augsburg,FCA,13,2,3,8,17:25,-8,9
18,1899 Hoffenheim,TSG,13,1,5,7,12:20,-8,8
