#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,4,4,0,0,15:3,12,12
2,Bayern München,FCB,4,4,0,0,12:2,10,12
3,VfL Wolfsburg,WOB,4,2,2,0,6:2,4,8
4,Eintracht Frankfurt,SGE,4,2,1,1,12:6,6,7
5,FC Schalke 04,S04,4,2,1,1,6:5,1,7
6,Werder Bremen,SVW,4,2,1,1,6:6,0,7
7,Hertha BSC,BSC,4,2,1,1,5:5,0,7
8,1. FC Köln,KOE,4,2,1,1,8:9,-1,7
9,FC Ingolstadt 04,FCI,4,2,1,1,2:4,-2,7
10,1. FSV Mainz 05,M05,4,2,0,2,6:4,2,6
11,SV Darmstadt 98,D98,4,1,3,0,4:3,1,6
12,Hamburger SV,HSV,4,2,0,2,7:9,-2,6
13,Bayer Leverkusen,B04,4,2,0,2,3:5,-2,6
14,FC Augsburg,FCA,4,0,1,3,2:5,-3,1
15,1899 Hoffenheim,TSG,4,0,1,3,3:7,-4,1
16,Hannover 96,H96,4,0,1,3,4:10,-6,1
17,VfB Stuttgart,VFB,4,0,0,4,5:12,-7,0
18,Bor. Mönchengladbach,BMG,4,0,0,4,2:11,-9,0
