#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,5,5,0,0,18:3,15,15
2,Bayern München,FCB,5,5,0,0,15:2,13,15
3,VfL Wolfsburg,WOB,5,3,2,0,8:2,6,11
4,FC Schalke 04,S04,5,3,1,1,7:5,2,10
5,1. FC Köln,KOE,5,3,1,1,9:9,0,10
6,FC Ingolstadt 04,FCI,5,3,1,1,3:4,-1,10
7,1. FSV Mainz 05,M05,5,3,0,2,9:5,4,9
8,Eintracht Frankfurt,SGE,5,2,2,1,12:6,6,8
9,Werder Bremen,SVW,5,2,1,2,6:7,-1,7
10,Hamburger SV,HSV,5,2,1,2,7:9,-2,7
11,Hertha BSC,BSC,5,2,1,2,5:7,-2,7
12,SV Darmstadt 98,D98,5,1,3,1,4:6,-2,6
13,Bayer Leverkusen,B04,5,2,0,3,3:8,-5,6
14,FC Augsburg,FCA,5,1,1,3,4:5,-1,4
15,1899 Hoffenheim,TSG,5,0,1,4,4:10,-6,1
16,Hannover 96,H96,5,0,1,4,4:12,-8,1
17,VfB Stuttgart,VFB,5,0,0,5,5:13,-8,0
18,Bor. Mönchengladbach,BMG,5,0,0,5,2:12,-10,0
