#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,8,1,1,18:7,11,25
2,RB Leipzig,RBL,10,5,2,3,17:11,6,17
3,1899 Hoffenheim,TSG,10,3,5,2,16:12,4,14
4,Eintracht Frankfurt,SGE,11,4,2,5,9:11,-2,14
5,Borussia Dortmund,BVB,11,3,4,4,21:18,3,13
6,1. FC Köln,KOE,11,3,4,4,15:14,1,13
7,FC Augsburg,FCA,10,3,3,4,9:10,-1,12
8,VfL Wolfsburg,WOB,9,3,2,4,10:13,-3,11
9,Bayer Leverkusen,B04,9,3,1,5,11:13,-2,10
10,Hertha BSC,BSC,11,2,3,6,11:19,-8,9
11,Hamburger SV,HSV,11,2,2,7,10:18,-8,8
12,SC Freiburg,SCF,10,2,2,6,12:21,-9,8
13,Bor. Mönchengladbach,BMG,10,2,2,6,7:20,-13,8
14,FC Ingolstadt 04,FCI,10,2,1,7,7:15,-8,7
15,1. FSV Mainz 05,M05,10,2,1,7,8:20,-12,7
16,FC Schalke 04,S04,9,1,3,5,6:11,-5,6
17,Werder Bremen,SVW,9,1,3,5,11:24,-13,6
18,SV Darmstadt 98,D98,9,0,0,9,4:22,-18,0
