#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,7,5,2,0,17:6,11,17
2,1899 Hoffenheim,TSG,6,2,4,0,12:8,4,10
3,Bayern München,FCB,5,3,1,1,8:4,4,10
4,Eintracht Frankfurt,SGE,6,3,1,2,7:3,4,10
5,VfL Wolfsburg,WOB,6,2,2,2,8:6,2,8
6,1. FC Köln,KOE,6,2,2,2,7:6,1,8
7,FC Augsburg,FCA,6,2,2,2,6:5,1,8
8,Borussia Dortmund,BVB,6,2,1,3,14:11,3,7
9,1. FSV Mainz 05,M05,7,2,1,4,8:12,-4,7
10,Bayer Leverkusen,B04,6,2,0,4,9:11,-2,6
11,Hertha BSC,BSC,6,1,3,2,6:8,-2,6
12,FC Schalke 04,S04,6,1,2,3,3:6,-3,5
13,FC Ingolstadt 04,FCI,6,1,1,4,4:10,-6,4
14,SC Freiburg,SCF,6,1,0,5,8:15,-7,3
15,Hamburger SV,HSV,6,0,2,4,3:11,-8,2
16,Werder Bremen,SVW,6,0,2,4,7:20,-13,2
17,Bor. Mönchengladbach,BMG,5,0,1,4,2:13,-11,1
18,SV Darmstadt 98,D98,6,0,0,6,4:17,-13,0
