#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,9,5,2,2,17:10,7,17
2,Bayern München,FCB,7,5,1,1,12:5,7,16
3,1899 Hoffenheim,TSG,7,2,5,0,12:8,4,11
4,Eintracht Frankfurt,SGE,8,3,2,3,8:5,3,11
5,VfL Wolfsburg,WOB,8,3,2,3,10:12,-2,11
6,Bayer Leverkusen,B04,8,3,1,4,11:12,-1,10
7,Borussia Dortmund,BVB,8,2,3,3,17:14,3,9
8,FC Augsburg,FCA,8,2,3,3,7:7,0,9
9,Hertha BSC,BSC,8,2,3,3,9:12,-3,9
10,1. FC Köln,KOE,8,2,3,3,8:11,-3,9
11,SC Freiburg,SCF,9,2,2,5,12:18,-6,8
12,FC Ingolstadt 04,FCI,8,2,1,5,7:13,-6,7
13,1. FSV Mainz 05,M05,9,2,1,6,8:16,-8,7
14,Werder Bremen,SVW,8,1,3,4,9:21,-12,6
15,FC Schalke 04,S04,8,1,2,5,5:10,-5,5
16,Hamburger SV,HSV,8,1,2,5,6:14,-8,5
17,Bor. Mönchengladbach,BMG,7,0,1,6,3:18,-15,1
18,SV Darmstadt 98,D98,8,0,0,8,4:20,-16,0
