#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,4,2,1,1,6:4,2,7
2,Bayern München,FCB,2,2,0,0,3:0,3,6
3,RB Leipzig,RBL,3,1,2,0,7:3,4,5
4,1. FC Köln,KOE,3,1,2,0,4:2,2,5
5,1899 Hoffenheim,TSG,3,1,2,0,7:6,1,5
6,VfL Wolfsburg,WOB,3,1,1,1,3:2,1,4
7,FC Augsburg,FCA,3,1,1,1,3:3,0,4
8,Hertha BSC,BSC,3,1,1,1,5:6,-1,4
9,Borussia Dortmund,BVB,3,1,0,2,5:4,1,3
10,Eintracht Frankfurt,SGE,3,1,0,2,2:2,0,3
11,Bayer Leverkusen,B04,3,1,0,2,5:6,-1,3
12,FC Ingolstadt 04,FCI,3,0,1,2,2:6,-4,1
13,Bor. Mönchengladbach,BMG,3,0,1,2,2:8,-6,1
14,Werder Bremen,SVW,3,0,1,2,3:12,-9,1
15,FC Schalke 04,S04,3,0,0,3,1:5,-4,0
16,Hamburger SV,HSV,3,0,0,3,1:6,-5,0
17,SC Freiburg,SCF,3,0,0,3,2:8,-6,0
18,SV Darmstadt 98,D98,3,0,0,3,0:9,-9,0
