#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,1,1,14:6,8,19
2,RB Leipzig,RBL,9,5,2,2,17:10,7,17
3,1899 Hoffenheim,TSG,8,3,5,0,14:8,6,14
4,Borussia Dortmund,BVB,9,3,3,3,19:15,4,12
5,Eintracht Frankfurt,SGE,9,3,2,4,8:8,0,11
6,VfL Wolfsburg,WOB,8,3,2,3,10:12,-2,11
7,Bayer Leverkusen,B04,8,3,1,4,11:12,-1,10
8,1. FC Köln,KOE,9,2,4,3,8:11,-3,10
9,FC Augsburg,FCA,8,2,3,3,7:7,0,9
10,Hertha BSC,BSC,9,2,3,4,10:15,-5,9
11,SC Freiburg,SCF,9,2,2,5,12:18,-6,8
12,FC Ingolstadt 04,FCI,9,2,1,6,7:14,-7,7
13,1. FSV Mainz 05,M05,9,2,1,6,8:16,-8,7
14,Werder Bremen,SVW,8,1,3,4,9:21,-12,6
15,FC Schalke 04,S04,8,1,2,5,5:10,-5,5
16,Hamburger SV,HSV,9,1,2,6,6:15,-9,5
17,Bor. Mönchengladbach,BMG,8,0,2,6,3:18,-15,2
18,SV Darmstadt 98,D98,8,0,0,8,4:20,-16,0
