#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,2,2,0,0,3:0,3,6
2,1. FSV Mainz 05,M05,3,2,0,1,6:4,2,6
3,RB Leipzig,RBL,3,1,2,0,7:3,4,5
4,1. FC Köln,KOE,2,1,1,0,3:1,2,4
5,VfL Wolfsburg,WOB,3,1,1,1,3:2,1,4
6,FC Augsburg,FCA,2,1,1,0,2:1,1,4
7,Hertha BSC,BSC,3,1,1,1,5:6,-1,4
8,Borussia Dortmund,BVB,2,1,0,1,5:2,3,3
9,Eintracht Frankfurt,SGE,2,1,0,1,2:1,1,3
10,Bayer Leverkusen,B04,3,1,0,2,5:6,-1,3
11,1899 Hoffenheim,TSG,2,0,2,0,5:5,0,2
12,Bor. Mönchengladbach,BMG,2,0,1,1,2:4,-2,1
13,FC Ingolstadt 04,FCI,3,0,1,2,2:6,-4,1
14,Hamburger SV,HSV,2,0,0,2,1:4,-3,0
15,FC Schalke 04,S04,3,0,0,3,1:5,-4,0
16,SC Freiburg,SCF,3,0,0,3,2:8,-6,0
17,Werder Bremen,SVW,2,0,0,2,1:10,-9,0
18,SV Darmstadt 98,D98,3,0,0,3,0:9,-9,0
