#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,8,5,2,1,17:7,10,17
2,Bayern München,FCB,7,5,1,1,12:5,7,16
3,1899 Hoffenheim,TSG,7,2,5,0,12:8,4,11
4,Eintracht Frankfurt,SGE,8,3,2,3,8:5,3,11
5,Borussia Dortmund,BVB,8,2,3,3,17:14,3,9
6,Bayer Leverkusen,B04,7,3,0,4,10:11,-1,9
7,Hertha BSC,BSC,8,2,3,3,9:12,-3,9
8,1. FC Köln,KOE,8,2,3,3,8:11,-3,9
9,FC Augsburg,FCA,7,2,2,3,6:6,0,8
10,VfL Wolfsburg,WOB,7,2,2,3,8:11,-3,8
11,1. FSV Mainz 05,M05,8,2,1,5,8:13,-5,7
12,FC Ingolstadt 04,FCI,8,2,1,5,7:13,-6,7
13,FC Schalke 04,S04,7,1,2,4,4:8,-4,5
14,SC Freiburg,SCF,8,1,2,5,10:17,-7,5
15,Hamburger SV,HSV,8,1,2,5,6:14,-8,5
16,Werder Bremen,SVW,7,1,2,4,8:20,-12,5
17,Bor. Mönchengladbach,BMG,7,0,1,6,3:18,-15,1
18,SV Darmstadt 98,D98,7,0,0,7,4:18,-14,0
