#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,12,0,1,43:6,37,36
2,Borussia Dortmund,BVB,13,11,2,0,36:9,27,35
3,Bor. Mönchengladbach,BMG,14,10,1,3,32:16,16,31
4,Hertha BSC,BSC,13,8,4,1,19:8,11,28
5,VfL Wolfsburg,WOB,13,8,3,2,27:12,15,27
6,FC Schalke 04,S04,13,7,3,3,21:17,4,24
7,1. FSV Mainz 05,M05,13,7,2,4,17:13,4,23
8,Bayer Leverkusen,B04,13,6,3,4,20:14,6,21
9,FC Ingolstadt 04,FCI,13,5,4,4,15:14,1,19
10,VfB Stuttgart,VFB,13,6,1,6,20:21,-1,19
11,1899 Hoffenheim,TSG,13,4,5,4,16:18,-2,17
12,Hamburger SV,HSV,13,4,4,5,16:16,0,16
13,1. FC Köln,KOE,13,4,4,5,12:14,-2,16
14,Eintracht Frankfurt,SGE,13,3,6,4,18:21,-3,15
15,FC Augsburg,FCA,13,2,5,6,15:21,-6,11
16,Werder Bremen,SVW,12,2,4,6,15:23,-8,10
17,SV Darmstadt 98,D98,13,1,5,7,10:23,-13,8
18,Hannover 96,H96,13,2,0,11,11:24,-13,6
