#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,7,0,0,28:3,25,21
2,VfL Wolfsburg,WOB,7,6,1,0,20:5,15,19
3,Borussia Dortmund,BVB,6,5,1,0,20:6,14,16
4,Hertha BSC,BSC,6,4,1,1,10:6,4,13
5,Bor. Mönchengladbach,BMG,7,4,1,2,12:9,3,13
6,FC Schalke 04,S04,7,3,2,2,9:10,-1,11
7,Bayer Leverkusen,B04,6,3,1,2,9:8,1,10
8,1. FC Köln,KOE,7,2,4,1,5:4,1,10
9,1. FSV Mainz 05,M05,7,3,0,4,9:10,-1,9
10,Hamburger SV,HSV,6,2,2,2,7:6,1,8
11,FC Ingolstadt 04,FCI,6,2,1,3,5:7,-2,7
12,Eintracht Frankfurt,SGE,6,1,3,2,10:12,-2,6
13,SV Darmstadt 98,D98,7,1,3,3,7:11,-4,6
14,VfB Stuttgart,VFB,7,2,0,5,6:15,-9,6
15,FC Augsburg,FCA,7,1,1,5,7:12,-5,4
16,1899 Hoffenheim,TSG,6,0,3,3,5:9,-4,3
17,Hannover 96,H96,6,1,0,5,6:13,-7,3
18,Werder Bremen,SVW,6,1,0,5,3:12,-9,3
