#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,5,0,0,20:3,17,15
2,VfL Wolfsburg,WOB,5,4,1,0,12:4,8,13
3,Borussia Dortmund,BVB,4,3,1,0,12:3,9,10
4,Hertha BSC,BSC,4,3,1,0,8:2,6,10
5,FC Schalke 04,S04,5,3,1,1,7:6,1,10
6,1. FC Köln,KOE,5,2,2,1,5:4,1,8
7,Bayer Leverkusen,B04,4,2,1,1,4:3,1,7
8,Bor. Mönchengladbach,BMG,4,2,0,2,7:7,0,6
9,1. FSV Mainz 05,M05,5,2,0,3,6:7,-1,6
10,Eintracht Frankfurt,SGE,4,1,2,1,9:9,0,5
11,Hamburger SV,HSV,4,1,2,1,3:3,0,5
12,SV Darmstadt 98,D98,5,1,2,2,6:9,-3,5
13,FC Ingolstadt 04,FCI,4,1,1,2,2:5,-3,4
14,Hannover 96,H96,4,1,0,3,4:8,-4,3
15,FC Augsburg,FCA,5,1,0,4,3:7,-4,3
16,VfB Stuttgart,VFB,5,1,0,4,4:11,-7,3
17,Werder Bremen,SVW,5,1,0,4,2:9,-7,3
18,1899 Hoffenheim,TSG,4,0,2,2,5:8,-3,2
