#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,4,4,0,0,15:2,13,12
2,Borussia Dortmund,BVB,3,3,0,0,10:1,9,9
3,VfL Wolfsburg,WOB,3,3,0,0,7:1,6,9
4,FC Schalke 04,S04,3,2,1,0,5:2,3,7
4,Hertha BSC,BSC,3,2,1,0,5:2,3,7
6,1. FC Köln,KOE,3,2,1,0,4:2,2,7
7,1. FSV Mainz 05,M05,3,2,0,1,6:2,4,6
8,Bayer Leverkusen,B04,3,2,0,1,3:2,1,6
9,SV Darmstadt 98,D98,4,1,2,1,4:6,-2,5
10,Eintracht Frankfurt,SGE,2,1,1,0,7:3,4,4
11,Hamburger SV,HSV,2,1,1,0,3:2,1,4
12,FC Augsburg,FCA,3,1,0,2,2:2,0,3
13,Bor. Mönchengladbach,BMG,3,1,0,2,5:7,-2,3
14,Werder Bremen,SVW,3,1,0,2,2:5,-3,3
15,1899 Hoffenheim,TSG,3,0,1,2,3:6,-3,1
16,FC Ingolstadt 04,FCI,3,0,1,2,0:5,-5,1
17,Hannover 96,H96,3,0,0,3,3:8,-5,0
18,VfB Stuttgart,VFB,3,0,0,3,2:8,-6,0
