#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,9,0,0,32:3,29,27
2,Borussia Dortmund,BVB,8,7,1,0,28:8,20,22
3,VfL Wolfsburg,WOB,9,6,2,1,22:8,14,20
4,Hertha BSC,BSC,8,6,1,1,14:7,7,19
5,Bor. Mönchengladbach,BMG,9,6,1,2,18:12,6,19
6,FC Schalke 04,S04,9,5,2,2,13:11,2,17
7,Bayer Leverkusen,B04,8,4,2,2,15:9,6,14
8,1. FC Köln,KOE,9,3,4,2,7:6,1,13
9,1. FSV Mainz 05,M05,9,4,1,4,11:11,0,13
10,VfB Stuttgart,VFB,9,3,1,5,10:17,-7,10
11,Eintracht Frankfurt,SGE,8,2,3,3,12:14,-2,9
12,Hamburger SV,HSV,8,2,2,4,8:10,-2,8
13,FC Ingolstadt 04,FCI,8,2,2,4,6:9,-3,8
14,FC Augsburg,FCA,9,2,2,5,9:13,-4,8
15,1899 Hoffenheim,TSG,8,1,4,3,9:12,-3,7
16,SV Darmstadt 98,D98,9,1,4,4,7:15,-8,7
17,Hannover 96,H96,8,2,0,6,10:14,-4,6
18,Werder Bremen,SVW,8,1,1,6,5:16,-11,4
