#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,8,0,0,30:3,27,24
2,Borussia Dortmund,BVB,7,6,1,0,24:7,17,19
3,VfL Wolfsburg,WOB,8,6,1,1,21:7,14,19
4,Bor. Mönchengladbach,BMG,8,5,1,2,15:10,5,16
5,Hertha BSC,BSC,7,5,1,1,12:7,5,16
6,FC Schalke 04,S04,8,4,2,2,12:11,1,14
7,1. FSV Mainz 05,M05,8,4,0,4,11:11,0,12
8,Bayer Leverkusen,B04,7,3,2,2,10:9,1,11
9,1. FC Köln,KOE,8,2,4,2,5:5,0,10
10,Hamburger SV,HSV,7,2,2,3,8:9,-1,8
11,FC Ingolstadt 04,FCI,7,2,2,3,6:8,-2,8
12,SV Darmstadt 98,D98,8,1,4,3,7:11,-4,7
13,VfB Stuttgart,VFB,8,2,1,5,7:16,-9,7
14,Eintracht Frankfurt,SGE,7,1,3,3,10:13,-3,6
14,Hannover 96,H96,7,2,0,5,10:13,-3,6
16,FC Augsburg,FCA,8,1,2,5,7:12,-5,5
17,1899 Hoffenheim,TSG,7,0,4,3,8:12,-4,4
18,Werder Bremen,SVW,7,1,0,6,4:15,-11,3
