#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,11,0,0,37:4,33,33
2,Borussia Dortmund,BVB,10,9,1,0,31:8,23,28
3,Bor. Mönchengladbach,BMG,12,8,1,3,25:16,9,25
4,VfL Wolfsburg,WOB,11,7,3,1,25:9,16,24
5,Hertha BSC,BSC,11,6,4,1,15:8,7,22
6,FC Schalke 04,S04,12,6,3,3,18:15,3,21
7,1. FSV Mainz 05,M05,11,6,1,4,14:12,2,19
8,Bayer Leverkusen,B04,11,5,3,3,18:10,8,18
9,FC Ingolstadt 04,FCI,11,5,2,4,11:10,1,17
10,1. FC Köln,KOE,11,4,4,3,11:10,1,16
11,VfB Stuttgart,VFB,11,5,1,5,14:18,-4,16
12,Eintracht Frankfurt,SGE,11,3,4,4,17:20,-3,13
13,Hamburger SV,HSV,11,3,3,5,13:15,-2,12
14,1899 Hoffenheim,TSG,11,2,5,4,13:17,-4,11
15,FC Augsburg,FCA,11,2,3,6,10:16,-6,9
16,SV Darmstadt 98,D98,11,1,4,6,8:19,-11,7
17,Hannover 96,H96,11,2,0,9,11:18,-7,6
18,Werder Bremen,SVW,10,1,3,6,9:20,-11,6
