#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,10,2,1,30:8,22,32
2,FC Schalke 04,S04,13,10,1,2,24:16,8,31
3,VfB Stuttgart,VFB,12,9,1,2,28:12,16,28
4,VfL Wolfsburg,WOB,13,9,0,4,32:14,18,27
5,Bayer Leverkusen,B04,12,8,3,1,30:15,15,27
6,1. FC Kaiserslautern,FCK,13,8,2,3,18:11,7,26
7,Werder Bremen,SVW,13,7,4,2,25:11,14,25
8,Hamburger SV,HSV,12,8,0,4,21:16,5,24
9,Bor. Mönchengladbach,BMG,13,7,2,4,21:18,3,23
10,1. FSV Mainz 05,M05,12,6,3,3,19:12,7,21
11,Hertha BSC,BSC,12,4,7,1,21:10,11,19
12,Arminia Bielefeld,DSC,12,5,3,4,16:14,2,18
13,Hannover 96,H96,13,5,2,6,16:16,0,17
14,Borussia Dortmund,BVB,12,4,4,4,14:13,1,16
15,VfL Bochum,BOC,13,3,5,5,20:22,-2,14
16,1. FC Nürnberg,FCN,12,2,5,5,18:20,-2,11
17,SC Freiburg,SCF,12,2,4,6,11:20,-9,10
18,FC Hansa Rostock,ROS,13,1,4,8,10:28,-18,7
