#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,10,2,1,30:8,22,32
2,VfB Stuttgart,VFB,12,9,1,2,28:12,16,28
3,FC Schalke 04,S04,12,9,1,2,23:16,7,28
4,Bayer Leverkusen,B04,11,8,2,1,27:12,15,26
5,VfL Wolfsburg,WOB,12,8,0,4,31:14,17,24
6,Werder Bremen,SVW,12,7,3,2,25:11,14,24
7,Hamburger SV,HSV,12,8,0,4,21:16,5,24
8,1. FC Kaiserslautern,FCK,12,7,2,3,17:11,6,23
9,Bor. Mönchengladbach,BMG,13,7,2,4,21:18,3,23
10,1. FSV Mainz 05,M05,12,6,3,3,19:12,7,21
11,Hertha BSC,BSC,12,4,7,1,21:10,11,19
12,Arminia Bielefeld,DSC,11,5,3,3,13:10,3,18
13,Hannover 96,H96,13,5,2,6,16:16,0,17
14,Borussia Dortmund,BVB,11,4,4,3,14:11,3,16
15,VfL Bochum,BOC,13,3,5,5,20:22,-2,14
16,1. FC Nürnberg,FCN,12,2,5,5,18:20,-2,11
17,SC Freiburg,SCF,11,2,4,5,9:17,-8,10
18,FC Hansa Rostock,ROS,12,0,4,8,7:27,-20,4
