#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,13,2,1,38:11,27,41
2,VfB Stuttgart,VFB,16,12,2,2,33:12,21,38
3,Bayer Leverkusen,B04,16,11,3,2,37:17,20,36
4,FC Schalke 04,S04,16,11,2,3,32:22,10,35
5,Hertha BSC,BSC,16,8,7,1,34:13,21,31
6,VfL Wolfsburg,WOB,16,10,0,6,33:18,15,30
7,Werder Bremen,SVW,16,8,4,4,29:14,15,28
8,Hamburger SV,HSV,16,9,1,6,27:21,6,28
9,Bor. Mönchengladbach,BMG,16,8,4,4,26:21,5,28
10,1. FSV Mainz 05,M05,16,8,3,5,25:19,6,27
11,Borussia Dortmund,BVB,16,7,5,4,22:17,5,26
12,1. FC Kaiserslautern,FCK,16,8,2,6,19:19,0,26
13,Arminia Bielefeld,DSC,16,7,3,6,20:19,1,24
14,Hannover 96,H96,16,7,2,7,19:18,1,23
15,VfL Bochum,BOC,16,5,5,6,28:29,-1,20
16,1. FC Nürnberg,FCN,16,4,6,6,24:23,1,18
17,FC Hansa Rostock,ROS,16,4,4,8,16:30,-14,16
18,SC Freiburg,SCF,16,2,6,8,16:28,-12,12
