#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,2,2,0,0,6:2,4,6
1,VfB Stuttgart,VFB,2,2,0,0,6:2,4,6
3,1. FSV Mainz 05,M05,2,2,0,0,4:1,3,6
4,Bayern München,FCB,2,1,1,0,2:1,1,4
5,VfL Wolfsburg,WOB,2,1,0,1,3:1,2,3
6,Bor. Mönchengladbach,BMG,2,1,0,1,5:4,1,3
7,Werder Bremen,SVW,2,1,0,1,2:2,0,3
8,Hamburger SV,HSV,2,1,0,1,4:5,-1,3
9,FC Schalke 04,S04,2,1,0,1,2:3,-1,3
10,VfL Bochum,BOC,2,0,2,0,4:4,0,2
11,Hertha BSC,BSC,2,0,2,0,3:3,0,2
12,1. FC Nürnberg,FCN,2,0,2,0,1:1,0,2
12,SC Freiburg,SCF,2,0,2,0,1:1,0,2
14,Borussia Dortmund,BVB,2,0,1,1,2:3,-1,1
14,Hannover 96,H96,2,0,1,1,2:3,-1,1
16,Arminia Bielefeld,DSC,2,0,1,1,1:2,-1,1
17,1. FC Kaiserslautern,FCK,2,0,0,2,3:6,-3,0
18,FC Hansa Rostock,ROS,2,0,0,2,2:7,-5,0
