#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hannover 96,H96,1,1,0,0,3:0,3,3
1,Werder Bremen,SVW,1,1,0,0,3:0,3,3
3,VfB Stuttgart,VFB,1,1,0,0,2:0,2,3
4,1. FC Kaiserslautern,FCK,1,1,0,0,2:1,1,3
4,Bayer Leverkusen,B04,1,1,0,0,2:1,1,3
6,TSV 1860 München,M60,1,1,0,0,1:0,1,3
7,Bayern München,FCB,1,0,1,0,3:3,0,1
8,Borussia Dortmund,BVB,1,0,1,0,2:2,0,1
8,FC Hansa Rostock,ROS,1,0,1,0,2:2,0,1
10,Bor. Mönchengladbach,BMG,1,0,1,0,1:1,0,1
10,FC Schalke 04,S04,1,0,1,0,1:1,0,1
10,Hamburger SV,HSV,1,0,1,0,1:1,0,1
13,Hertha BSC,BSC,1,0,1,0,0:0,0,1
14,VfL Bochum,BOC,1,0,0,1,2:3,-1,0
15,1. FC Köln,KOE,1,0,0,1,0:1,-1,0
16,Eintracht Frankfurt,SGE,1,0,0,1,1:3,-2,0
17,SC Freiburg,SCF,1,0,0,1,1:4,-3,0
18,VfL Wolfsburg,WOB,1,0,0,1,0:4,-4,0
