#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,14,10,3,1,33:13,20,33
2,VfB Stuttgart,VFB,14,8,3,3,21:7,14,27
3,Bayer Leverkusen,B04,15,6,6,3,23:18,5,24
4,Bayern München,FCB,15,6,5,4,24:16,8,23
5,FC Schalke 04,S04,14,6,3,5,19:20,-1,21
6,VfL Bochum,BOC,15,4,5,6,24:29,-5,17
7,Borussia Dortmund,BVB,14,4,3,7,17:22,-5,15
8,Hannover 96,H96,15,4,3,8,20:30,-10,15
9,Hertha BSC,BSC,15,3,5,7,15:31,-16,14
10,FC Hansa Rostock,ROS,15,2,7,6,20:28,-8,13
11,TSV 1860 München,M60,14,3,4,7,15:23,-8,13
12,Hamburger SV,HSV,15,3,3,9,14:32,-18,12
13,Bor. Mönchengladbach,BMG,15,3,2,10,16:28,-12,11
14,Eintracht Frankfurt,SGE,14,3,1,10,10:23,-13,10
15,1. FC Kaiserslautern,FCK,15,3,1,11,13:36,-23,10
16,SC Freiburg,SCF,14,0,5,9,10:34,-24,5
17,VfL Wolfsburg,WOB,14,1,1,12,14:33,-19,4
18,1. FC Köln,KOE,14,0,3,11,7:25,-18,3
