#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,16,11,4,1,36:14,22,37
2,VfB Stuttgart,VFB,16,9,3,4,23:9,14,30
3,Bayer Leverkusen,B04,17,7,7,3,30:21,9,28
4,Bayern München,FCB,17,7,5,5,27:20,7,26
5,FC Schalke 04,S04,16,6,3,7,20:25,-5,21
6,VfL Bochum,BOC,17,4,6,7,27:33,-6,18
7,Borussia Dortmund,BVB,16,4,3,9,19:31,-12,15
8,Hannover 96,H96,16,4,3,9,21:34,-13,15
9,Hertha BSC,BSC,17,3,6,8,16:35,-19,15
10,TSV 1860 München,M60,16,3,4,9,15:27,-12,13
11,FC Hansa Rostock,ROS,17,2,7,8,21:36,-15,13
12,Hamburger SV,HSV,17,3,4,10,14:38,-24,13
13,Bor. Mönchengladbach,BMG,17,3,3,11,19:33,-14,12
14,Eintracht Frankfurt,SGE,16,3,1,12,10:27,-17,10
15,1. FC Kaiserslautern,FCK,17,3,1,13,14:43,-29,10
16,VfL Wolfsburg,WOB,17,2,2,13,18:36,-18,8
17,SC Freiburg,SCF,16,0,5,11,10:40,-30,5
18,1. FC Köln,KOE,16,0,3,13,9:31,-22,3
