#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,9,7,1,1,24:9,15,22
2,VfB Stuttgart,VFB,9,5,2,2,11:3,8,17
3,Bayern München,FCB,10,4,4,2,18:11,7,16
4,Bayer Leverkusen,B04,10,4,4,2,15:11,4,16
5,FC Schalke 04,S04,9,4,2,3,14:14,0,14
6,Hannover 96,H96,10,3,1,6,15:24,-9,10
7,VfL Bochum,BOC,10,2,3,5,15:20,-5,9
8,FC Hansa Rostock,ROS,10,2,3,5,13:20,-7,9
9,Hamburger SV,HSV,10,2,3,5,11:20,-9,9
10,TSV 1860 München,M60,9,1,4,4,8:13,-5,7
11,Bor. Mönchengladbach,BMG,10,2,1,7,10:17,-7,7
11,Borussia Dortmund,BVB,9,2,1,6,10:17,-7,7
13,Eintracht Frankfurt,SGE,9,2,1,6,7:14,-7,7
14,Hertha BSC,BSC,10,1,4,5,7:21,-14,7
15,1. FC Kaiserslautern,FCK,10,2,1,7,10:25,-15,7
16,VfL Wolfsburg,WOB,9,1,1,7,11:21,-10,4
17,1. FC Köln,KOE,9,0,3,6,5:15,-10,3
18,SC Freiburg,SCF,9,0,2,7,6:23,-17,2
