#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,9,7,2,0,21:6,15,23
2,VfL Wolfsburg,WOB,8,7,1,0,23:6,17,22
3,Hamburger SV,HSV,8,7,1,0,14:6,8,22
4,Werder Bremen,SVW,9,6,2,1,27:13,14,20
5,Hertha BSC,BSC,9,6,2,1,17:7,10,20
6,Bayern München,FCB,8,5,2,1,24:16,8,17
7,VfB Stuttgart,VFB,9,5,2,2,16:9,7,17
8,FC Schalke 04,S04,8,5,2,1,12:5,7,17
9,Bayer Leverkusen,B04,9,5,1,3,18:10,8,16
10,Hannover 96,H96,9,4,4,1,17:11,6,16
11,Borussia Dortmund,BVB,9,3,6,0,16:8,8,15
12,Eintracht Frankfurt,SGE,8,3,2,3,14:10,4,11
13,1. FC Köln,KOE,8,3,1,4,7:11,-4,10
13,Karlsruher SC,KSC,8,3,1,4,7:11,-4,10
15,Arminia Bielefeld,DSC,8,2,3,3,10:12,-2,9
16,VfL Bochum,BOC,9,1,4,4,13:16,-3,7
17,Bor. Mönchengladbach,BMG,9,2,1,6,11:18,-7,7
18,Energie Cottbus,FCE,8,1,1,6,5:15,-10,4
