#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,5,4,1,0,10:2,8,13
2,VfB Stuttgart,VFB,5,4,0,1,11:4,7,12
3,FC Schalke 04,S04,5,3,2,0,7:2,5,11
4,VfL Wolfsburg,WOB,4,3,1,0,11:4,7,10
5,Hamburger SV,HSV,4,3,1,0,7:4,3,10
6,Bayer Leverkusen,B04,5,3,0,2,13:6,7,9
7,Werder Bremen,SVW,4,2,2,0,12:8,4,8
8,Bayern München,FCB,5,2,2,1,15:13,2,8
9,Hannover 96,H96,5,2,2,1,9:7,2,8
10,Borussia Dortmund,BVB,5,1,4,0,9:6,3,7
11,1. FC Köln,KOE,4,2,1,1,3:4,-1,7
12,Karlsruher SC,KSC,4,2,0,2,3:4,-1,6
13,Bor. Mönchengladbach,BMG,5,2,0,3,6:8,-2,6
14,VfL Bochum,BOC,4,1,2,1,8:7,1,5
15,Hertha BSC,BSC,4,1,2,1,5:5,0,5
16,Arminia Bielefeld,DSC,4,1,1,2,7:8,-1,4
17,Eintracht Frankfurt,SGE,4,1,1,2,3:6,-3,4
18,Energie Cottbus,FCE,5,0,1,4,4:10,-6,1
