#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,14,13,1,0,39:12,27,40
2,Hamburger SV,HSV,14,12,1,1,23:10,13,37
3,Hertha BSC,BSC,15,11,2,2,27:14,13,35
4,VfB Stuttgart,VFB,15,10,3,2,28:13,15,33
5,Werder Bremen,SVW,15,9,4,2,40:19,21,31
6,FC Schalke 04,S04,14,9,3,2,22:8,14,30
7,Hannover 96,H96,15,8,6,1,30:19,11,30
8,Bayern München,FCB,14,9,2,3,38:21,17,29
9,1899 Hoffenheim,TSG,15,8,4,3,26:16,10,28
10,Borussia Dortmund,BVB,15,6,9,0,24:11,13,27
11,Eintracht Frankfurt,SGE,14,5,4,5,24:19,5,19
12,Bayer Leverkusen,B04,15,5,4,6,24:20,4,19
13,VfL Bochum,BOC,15,4,4,7,21:26,-5,16
14,Energie Cottbus,FCE,14,5,1,8,15:23,-8,16
15,Bor. Mönchengladbach,BMG,15,4,3,8,21:26,-5,15
16,Karlsruher SC,KSC,14,4,3,7,12:19,-7,15
17,1. FC Köln,KOE,14,3,4,7,11:22,-11,13
18,Arminia Bielefeld,DSC,14,2,6,6,12:20,-8,12
