#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,4,3,1,0,11:4,7,10
2,1899 Hoffenheim,TSG,4,3,1,0,7:2,5,10
2,FC Schalke 04,S04,4,3,1,0,7:2,5,10
4,Hamburger SV,HSV,4,3,1,0,7:4,3,10
5,VfB Stuttgart,VFB,4,3,0,1,9:4,5,9
6,Werder Bremen,SVW,4,2,2,0,12:8,4,8
7,Hannover 96,H96,4,2,1,1,8:6,2,7
8,1. FC Köln,KOE,4,2,1,1,3:4,-1,7
9,Bayer Leverkusen,B04,4,2,0,2,11:6,5,6
10,Borussia Dortmund,BVB,4,1,3,0,8:5,3,6
11,Karlsruher SC,KSC,4,2,0,2,3:4,-1,6
12,VfL Bochum,BOC,4,1,2,1,8:7,1,5
13,Bayern München,FCB,4,1,2,1,11:11,0,5
14,Hertha BSC,BSC,4,1,2,1,5:5,0,5
15,Arminia Bielefeld,DSC,4,1,1,2,7:8,-1,4
16,Eintracht Frankfurt,SGE,4,1,1,2,3:6,-3,4
17,Bor. Mönchengladbach,BMG,4,1,0,3,5:8,-3,3
18,Energie Cottbus,FCE,4,0,1,3,2:7,-5,1
