#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,13,12,1,0,37:11,26,37
2,Hamburger SV,HSV,13,11,1,1,21:9,12,34
3,Hertha BSC,BSC,14,10,2,2,25:13,12,32
4,VfB Stuttgart,VFB,14,9,3,2,26:13,13,30
5,Bayern München,FCB,13,9,2,2,38:20,18,29
6,Werder Bremen,SVW,14,8,4,2,37:17,20,28
7,1899 Hoffenheim,TSG,14,8,4,2,26:15,11,28
8,Hannover 96,H96,14,7,6,1,28:18,10,27
9,FC Schalke 04,S04,13,8,3,2,18:8,10,27
10,Borussia Dortmund,BVB,14,5,9,0,22:11,11,24
11,Bayer Leverkusen,B04,14,5,4,5,24:19,5,19
12,Eintracht Frankfurt,SGE,13,4,4,5,20:18,2,16
13,VfL Bochum,BOC,14,4,4,6,21:24,-3,16
14,Bor. Mönchengladbach,BMG,14,4,2,8,20:25,-5,14
15,Karlsruher SC,KSC,13,4,2,7,10:17,-7,14
16,1. FC Köln,KOE,13,3,4,6,11:19,-8,13
17,Energie Cottbus,FCE,13,4,1,8,13:23,-10,13
18,Arminia Bielefeld,DSC,13,2,6,5,12:19,-7,12
