#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,4,4,0,0,18:5,13,12
2,RB Leipzig,RBL,4,3,1,0,12:3,9,10
3,Bor. Mönchengladbach,BMG,3,3,0,0,7:2,5,9
3,Hertha BSC,BSC,3,3,0,0,7:2,5,9
5,Werder Bremen,SVW,4,2,2,0,7:3,4,8
6,1. FSV Mainz 05,M05,4,2,2,0,3:1,2,8
7,1. FC Nürnberg,FCN,3,2,1,0,6:1,5,7
8,Bayern München,FCB,4,2,1,1,7:6,1,7
9,VfL Wolfsburg,WOB,4,1,2,1,7:8,-1,5
10,SC Freiburg,SCF,4,1,2,1,4:5,-1,5
11,FC Augsburg,FCA,3,1,1,1,7:5,2,4
12,Eintracht Frankfurt,SGE,3,1,1,1,6:4,2,4
13,1899 Hoffenheim,TSG,4,1,1,2,6:6,0,4
14,Hannover 96,H96,3,1,1,1,4:4,0,4
15,VfB Stuttgart,VFB,3,1,1,1,2:4,-2,4
16,Bayer Leverkusen,B04,3,1,0,2,4:7,-3,3
16,Fortuna Düsseldorf,F95,4,1,0,3,4:7,-3,3
18,FC Schalke 04,S04,3,1,0,2,1:4,-3,3
