#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,7,7,0,0,21:3,18,21
2,Borussia Dortmund,BVB,7,6,1,0,25:9,16,19
3,RB Leipzig,RBL,7,5,2,0,17:3,14,17
4,Hertha BSC,BSC,7,4,2,1,12:9,3,14
5,Bayern München,FCB,7,3,3,1,14:10,4,12
6,SC Freiburg,SCF,8,3,3,2,12:10,2,12
7,1. FSV Mainz 05,M05,8,3,3,2,8:7,1,12
8,1899 Hoffenheim,TSG,7,3,2,2,13:8,5,11
9,Werder Bremen,SVW,8,3,2,3,14:15,-1,11
10,Eintracht Frankfurt,SGE,6,3,1,2,17:7,10,10
11,Bayer Leverkusen,B04,7,3,1,3,10:13,-3,10
12,1. FC Nürnberg,FCN,7,2,3,2,9:8,1,9
13,FC Schalke 04,S04,7,3,0,4,10:11,-1,9
14,VfL Wolfsburg,WOB,8,2,3,3,11:14,-3,9
15,Hannover 96,H96,6,2,1,3,7:9,-2,7
16,VfB Stuttgart,VFB,6,2,1,3,3:11,-8,7
17,FC Augsburg,FCA,6,1,3,2,10:10,0,6
18,Fortuna Düsseldorf,F95,7,2,0,5,8:12,-4,6
