#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,5,5,0,0,14:2,12,15
2,Borussia Dortmund,BVB,5,4,1,0,20:7,13,13
3,RB Leipzig,RBL,5,3,2,0,12:3,9,11
4,1. FSV Mainz 05,M05,6,3,2,1,6:4,2,11
5,Hertha BSC,BSC,5,3,1,1,8:6,2,10
6,1. FC Nürnberg,FCN,5,2,2,1,8:5,3,8
7,Bayern München,FCB,5,2,2,1,8:7,1,8
8,SC Freiburg,SCF,5,2,2,1,7:6,1,8
9,Werder Bremen,SVW,5,2,2,1,9:9,0,8
10,Eintracht Frankfurt,SGE,4,2,1,1,13:5,8,7
11,1899 Hoffenheim,TSG,5,2,1,2,10:6,4,7
12,FC Augsburg,FCA,5,1,3,1,9:7,2,6
13,FC Schalke 04,S04,5,2,0,3,4:7,-3,6
14,VfL Wolfsburg,WOB,6,1,2,3,8:12,-4,5
15,Hannover 96,H96,4,1,1,2,5:6,-1,4
16,Bayer Leverkusen,B04,5,1,1,3,7:13,-6,4
17,VfB Stuttgart,VFB,5,1,1,3,2:11,-9,4
18,Fortuna Düsseldorf,F95,5,1,0,4,4:10,-6,3
