#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,14,12,2,0,45:18,27,38
2,Bayern München,FCB,13,9,3,1,35:12,23,30
3,RB Leipzig,RBL,14,8,5,1,30:8,22,29
4,Bor. Mönchengladbach,BMG,13,9,1,3,27:15,12,28
5,Eintracht Frankfurt,SGE,14,8,3,3,31:16,15,27
6,1899 Hoffenheim,TSG,14,6,5,3,25:15,10,23
7,Werder Bremen,SVW,14,6,5,3,29:22,7,23
8,Bayer Leverkusen,B04,13,7,1,5,21:19,2,22
9,SC Freiburg,SCF,14,5,6,3,26:21,5,21
10,Fortuna Düsseldorf,F95,14,7,0,7,20:22,-2,21
11,Hertha BSC,BSC,13,5,5,3,21:19,2,20
12,VfL Wolfsburg,WOB,13,5,4,4,22:20,2,19
13,1. FSV Mainz 05,M05,13,5,4,4,16:16,0,19
14,FC Augsburg,FCA,13,4,4,5,24:21,3,16
15,VfB Stuttgart,VFB,13,4,3,6,17:25,-8,15
16,1. FC Nürnberg,FCN,14,3,5,6,14:16,-2,14
17,FC Schalke 04,S04,13,4,1,8,13:21,-8,13
18,Hannover 96,H96,14,3,1,10,11:25,-14,10
