#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,9,8,1,0,29:11,18,25
2,Bor. Mönchengladbach,BMG,8,8,0,0,23:3,20,24
3,RB Leipzig,RBL,9,7,2,0,24:6,18,23
4,Bayern München,FCB,8,4,3,1,15:10,5,15
5,Hertha BSC,BSC,8,4,3,1,14:11,3,15
6,Eintracht Frankfurt,SGE,8,4,1,3,19:11,8,13
7,1899 Hoffenheim,TSG,9,3,4,2,14:9,5,13
8,SC Freiburg,SCF,9,3,4,2,13:11,2,13
9,1. FSV Mainz 05,M05,9,3,4,2,10:9,1,13
10,Bayer Leverkusen,B04,8,4,1,3,13:14,-1,13
11,Werder Bremen,SVW,9,3,3,3,15:16,-1,12
12,VfL Wolfsburg,WOB,9,3,3,3,13:14,-1,12
13,Fortuna Düsseldorf,F95,9,4,0,5,12:13,-1,12
14,VfB Stuttgart,VFB,8,3,1,4,6:15,-9,10
15,FC Schalke 04,S04,8,3,0,5,11:13,-2,9
16,1. FC Nürnberg,FCN,9,2,3,4,9:11,-2,9
17,FC Augsburg,FCA,8,1,4,3,13:14,-1,7
18,Hannover 96,H96,8,2,1,5,7:14,-7,7
