#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,3,3,0,0,14:2,12,9
2,Bor. Mönchengladbach,BMG,3,3,0,0,7:2,5,9
3,Bayern München,FCB,3,2,1,0,7:3,4,7
4,RB Leipzig,RBL,3,2,1,0,6:3,3,7
5,1. FSV Mainz 05,M05,3,2,1,0,3:1,2,7
6,Hertha BSC,BSC,2,2,0,0,5:2,3,6
7,Werder Bremen,SVW,3,1,2,0,5:3,2,5
8,1899 Hoffenheim,TSG,2,1,1,0,4:2,2,4
9,1. FC Nürnberg,FCN,2,1,1,0,3:1,2,4
10,VfL Wolfsburg,WOB,3,1,1,1,5:6,-1,4
11,SC Freiburg,SCF,3,1,1,1,4:5,-1,4
12,Fortuna Düsseldorf,F95,3,1,0,2,4:5,-1,3
13,Bayer Leverkusen,B04,2,1,0,1,2:3,-1,3
14,FC Augsburg,FCA,2,0,1,1,3:4,-1,1
15,Eintracht Frankfurt,SGE,2,0,1,1,2:3,-1,1
16,Hannover 96,H96,2,0,1,1,1:3,-2,1
17,VfB Stuttgart,VFB,2,0,1,1,0:3,-3,1
18,FC Schalke 04,S04,2,0,0,2,0:4,-4,0
