#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,11,2,2,46:17,29,35
2,Bayer Leverkusen,B04,16,8,5,3,37:22,15,29
3,Borussia Dortmund,BVB,16,8,3,5,30:23,7,27
4,SC Freiburg,SCF,15,6,5,4,21:16,5,23
5,RB Leipzig,RBL,15,6,4,5,27:16,11,22
6,Eintracht Frankfurt,SGE,15,6,4,5,23:23,0,22
7,1. FC Union Berlin,FCU,16,5,4,7,21:26,-5,19
8,1. FC Köln,KOE,15,4,6,5,20:25,-5,18
9,1899 Hoffenheim,TSG,16,5,3,8,23:31,-8,18
10,Bor. Mönchengladbach,BMG,16,4,4,8,20:33,-13,16
11,VfL Wolfsburg,WOB,15,4,2,9,16:32,-16,14
12,FC Augsburg,FCA,16,3,4,9,14:26,-12,13
13,Arminia Bielefeld,DSC,16,3,3,10,11:28,-17,12
14,VfL Bochum,BOC,15,3,2,10,11:29,-18,11
15,Hertha BSC,BSC,15,3,2,10,11:35,-24,11
16,VfB Stuttgart,VFB,16,1,7,8,11:25,-14,10
17,1. FSV Mainz 05,M05,16,2,2,12,15:33,-18,8
18,SpVgg Greuther Fürth,SGF,15,0,3,12,11:46,-35,3
