#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,11,3,3,49:22,27,36
2,Bayer Leverkusen,B04,17,9,5,3,41:24,17,32
3,Borussia Dortmund,BVB,17,9,3,5,33:24,9,30
4,SC Freiburg,SCF,17,7,5,5,26:21,5,26
5,RB Leipzig,RBL,17,6,5,6,29:20,9,23
6,Eintracht Frankfurt,SGE,17,6,5,6,25:27,-2,23
7,1. FC Union Berlin,FCU,17,6,4,7,25:27,-2,22
8,1. FC Köln,KOE,17,5,6,6,25:28,-3,21
9,1899 Hoffenheim,TSG,17,5,3,9,24:36,-12,18
10,VfL Wolfsburg,WOB,17,5,3,9,18:33,-15,18
11,Bor. Mönchengladbach,BMG,17,4,5,8,21:34,-13,17
12,VfL Bochum,BOC,17,4,2,11,17:35,-18,14
13,FC Augsburg,FCA,17,3,4,10,14:30,-16,13
14,Arminia Bielefeld,DSC,17,3,3,11,12:30,-18,12
15,Hertha BSC,BSC,17,3,3,11,13:38,-25,12
16,VfB Stuttgart,VFB,17,1,8,8,13:27,-14,11
17,1. FSV Mainz 05,M05,17,3,2,12,17:34,-17,11
18,SpVgg Greuther Fürth,SGF,17,0,4,13,13:49,-36,4
