#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,9,1,2,38:15,23,28
2,Borussia Dortmund,BVB,13,7,2,4,26:19,7,23
3,Bayer Leverkusen,B04,13,6,4,3,31:21,10,22
4,Eintracht Frankfurt,SGE,13,6,3,4,23:21,2,21
5,SC Freiburg,SCF,13,5,4,4,19:15,4,19
6,1899 Hoffenheim,TSG,13,5,2,6,21:23,-2,17
7,VfL Wolfsburg,WOB,12,4,2,6,13:20,-7,14
8,RB Leipzig,RBL,12,3,4,5,16:14,2,13
9,1. FC Union Berlin,FCU,13,3,4,6,15:20,-5,13
10,Arminia Bielefeld,DSC,12,3,3,6,10:16,-6,12
11,1. FC Köln,KOE,12,2,6,4,16:23,-7,12
12,FC Augsburg,FCA,13,2,4,7,10:22,-12,10
13,Bor. Mönchengladbach,BMG,13,2,3,8,13:30,-17,9
14,VfL Bochum,BOC,12,2,2,8,8:23,-15,8
15,Hertha BSC,BSC,12,2,2,8,9:31,-22,8
16,1. FSV Mainz 05,M05,12,2,1,9,11:22,-11,7
17,VfB Stuttgart,VFB,12,1,4,7,9:21,-12,7
18,SpVgg Greuther Fürth,SGF,13,0,1,12,11:46,-35,1
