#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,1,1,0,0,4:0,4,3
2,Bayer Leverkusen,B04,1,0,1,0,1:1,0,1
2,Bayern München,FCB,1,0,1,0,1:1,0,1
4,SC Freiburg,SCF,1,0,1,0,0:0,0,1
5,1. FC Köln,KOE,0,0,0,0,0:0,0,0
5,1. FC Union Berlin,FCU,0,0,0,0,0:0,0,0
5,1. FSV Mainz 05,M05,0,0,0,0,0:0,0,0
5,Arminia Bielefeld,DSC,0,0,0,0,0:0,0,0
5,Bor. Mönchengladbach,BMG,0,0,0,0,0:0,0,0
5,Borussia Dortmund,BVB,0,0,0,0,0:0,0,0
5,FC Augsburg,FCA,0,0,0,0,0:0,0,0
5,VfB Stuttgart,VFB,0,0,0,0,0:0,0,0
5,VfL Wolfsburg,WOB,0,0,0,0,0:0,0,0
14,RB Leipzig,RBL,1,0,0,1,0:1,-1,0
14,VfL Bochum,BOC,1,0,0,1,0:1,-1,0
16,Hertha BSC,BSC,1,0,0,1,1:3,-2,0
17,Eintracht Frankfurt,SGE,1,0,0,1,2:5,-3,0
18,SpVgg Greuther Fürth,SGF,1,0,0,1,1:5,-4,0
